"year";"canton";"value";"parameter";"forest_owner";"source"
"1998";"Aargau";"10132,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Appenzell Ausserrhoden";"917,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Appenzell Innerrhoden";"505,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Basel-Landschaft";"2809,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Basel-Stadt";"94,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Bern";"22603,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Fribourg";"8881,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Genève";"1320,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Glarus";"370,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Graubünden";"2448,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Jura";"3034,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Luzern";"10080,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Neuchâtel";"2753,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Nidwalden";"398,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Obwalden";"713,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Schaffhausen";"1973,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Schwyz";"2389,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Solothurn";"4131,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"St. Gallen";"8152,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Thurgau";"8786,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Ticino";"1934,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Uri";"226,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Valais";"3306,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Vaud";"11529,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Zug";"1153,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1998";"Zürich";"12079,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Aargau";"10228,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Appenzell Ausserrhoden";"929,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Appenzell Innerrhoden";"511,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Basel-Landschaft";"2801,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Basel-Stadt";"98,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Bern";"22809,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Fribourg";"8822,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Genève";"1305,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Glarus";"371,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Graubünden";"2491,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Jura";"3039,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Luzern";"10110,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Neuchâtel";"2770,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Nidwalden";"406,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Obwalden";"733,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Schaffhausen";"1998,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Schwyz";"2398,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Solothurn";"4106,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"St. Gallen";"8212,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Thurgau";"8750,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Ticino";"1955,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Uri";"227,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Valais";"3322,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Vaud";"11429,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Zug";"1169,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"1999";"Zürich";"12092,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Aargau";"10314,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Appenzell Ausserrhoden";"946,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Appenzell Innerrhoden";"527,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Basel-Landschaft";"2780,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Basel-Stadt";"103,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Bern";"23111,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Fribourg";"8832,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Genève";"1288,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Glarus";"377,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Graubünden";"2594,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Jura";"3090,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Luzern";"10188,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Neuchâtel";"2760,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Nidwalden";"405,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Obwalden";"761,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Schaffhausen";"2041,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Schwyz";"2408,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Solothurn";"4077,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"St. Gallen";"8353,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Thurgau";"8745,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Ticino";"1993,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Uri";"232,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Valais";"3337,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Vaud";"11454,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Zug";"1189,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2000";"Zürich";"12179,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Aargau";"10378,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Appenzell Ausserrhoden";"959,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Appenzell Innerrhoden";"529,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Basel-Landschaft";"2816,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Basel-Stadt";"108,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Bern";"23367,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Fribourg";"8845,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Genève";"1286,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Glarus";"398,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Graubünden";"2694,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Jura";"3127,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Luzern";"10244,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Neuchâtel";"2756,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Nidwalden";"421,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Obwalden";"792,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Schaffhausen";"2121,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Schwyz";"2461,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Solothurn";"4100,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"St. Gallen";"8524,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Thurgau";"8790,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Ticino";"2037,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Uri";"249,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Valais";"3338,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Vaud";"11444,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Zug";"1214,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2001";"Zürich";"12261,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Aargau";"10406,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Appenzell Ausserrhoden";"978,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Appenzell Innerrhoden";"548,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Basel-Landschaft";"2815,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Basel-Stadt";"103,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Bern";"23605,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Fribourg";"8822,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Genève";"1290,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Glarus";"416,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Graubünden";"2784,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Jura";"3135,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Luzern";"10310,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Neuchâtel";"2757,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Nidwalden";"443,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Obwalden";"812,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Schaffhausen";"2167,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Schwyz";"2511,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Solothurn";"4102,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"St. Gallen";"8666,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Thurgau";"8795,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Ticino";"2045,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Uri";"252,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Valais";"3371,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Vaud";"11458,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Zug";"1242,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2002";"Zürich";"12400,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Aargau";"10396,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Appenzell Ausserrhoden";"1037,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Appenzell Innerrhoden";"555,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Basel-Landschaft";"2819,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Basel-Stadt";"103,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Bern";"23785,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Fribourg";"8756,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Genève";"1296,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Glarus";"421,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Graubünden";"2869,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Jura";"3148,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Luzern";"10315,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Neuchâtel";"2767,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Nidwalden";"457,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Obwalden";"829,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Schaffhausen";"2207,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Schwyz";"2555,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"Solothurn";"4132,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
"2003";"St. Gallen";"8783,000000000000";"tractors";NA;"Federal Statistical Office: through https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-1103020100_143/-/px-x-1103020100_143.px"
